title,price,area,location,scraped_date,published_date,description,bedrooms,bathrooms
"Giá đầu tư kiến Hưng dân xây DT 50m2, 4 tầng, MT 4m, 14.5 tỷ","14,5 tỷ",50 m²,"Kiến Hưng, Hà Đông",,,20/02/2026,,
"Bán nhà liền kề Văn Khê vị trí đẹp, hoàn thiện 82,5m2, gần chung cư, đường thông, giá 19 tỷ",19 tỷ,"82,5 m²","La Khê, Hà Đông",,,20/02/2026,,
"Bán đất đấu giá mặt đường Lê Trọng Tấn, giáp đường Lê Quang Đạo kéo dài, DT 50m2, giá tốt","16,5 tỷ",50 m²,"Dương Nội, Hà Đông",,,20/02/2026,,
"Bán đất dvu khu 20ab dt 50m2 mt 5m gần công viên , khu hành chính phường",Giá thỏa thuận,50 m²,"Dương Nội, Hà Đông",,,20/02/2026,,
"Chính chủ gửi bán 50m2, 100m2 mảnh đất đấu giá LK19AB Dương Nội - mặt đường đôi 24m view biệt thự","14,5 tỷ",50 m²,"Dương Nội, Hà Đông",,,20/02/2026,,
"Bán đất dịch vụ khu Đồng Đế dãy độc lập 2 mặt thoáng, giá tốt",Giá thỏa thuận,50 m²,"Dương Nội, Hà Đông",,,20/02/2026,,
"Bán CC đẹp 2PN 2WC tại CT4B Xa La, 5,2 tỷ, 67,8 m2","5,2 tỷ","·67,8 m²","Phúc La, Hà Đông",19/02/2026,,20/02/2026,,
"Bán gấp CC 3PN 2WC tại CT5 Văn Khê, 6,8 tỷ, 110.8m2, Hà Đông, HN","6,8 tỷ","·110,8 m²","La Khê, Hà Đông",19/02/2026,,20/02/2026,,
"Tôi cần bán gấp lô đất dịch vụ khu Đông Đế, phường Dương Nội, Hà Đông DT 50m2 giá tốt","11,8 tỷ",50 m²,"Dương Nội, Hà Đông",,,20/02/2026,,
"Bán đất khu 16,17,18 đối diện trường ,sát aone , mt rộng ,kinh doanh đỉnh","15,5 tỷ",50 m²,"Dương Nội, Hà Đông",,,20/02/2026,,
"Bán biệt thự lô góc Nguyễn Văn Lộc, Làng Việt Kiều Châu Âu, Hà Đông, DT 129m2, kinh doanh",59 tỷ,129 m²,"Mỗ Lao, Hà Đông",,,20/02/2026,,
"Bán biệt thự thô KĐT mới Dương Nội căn góc, 3 thoáng, mặt tiền 19m, trục đường chính kinh doanh",39 tỷ,223 m²,"Dương Nội, Hà Đông",,,20/02/2026,,
"Bán nhà mặt phố Nguyễn Văn Lộc, Mỗ Lao, Hà Đông, diện tích 155m2, MT 9m, KD đỉnh,dòng tiền 120tr/th",80 tỷ,155 m²,"Mỗ Lao, Hà Đông",,,20/02/2026,,
"Chính chủ cần bán gấp CT6B , căn góc tầng trung thoáng đẹp","4,3 tỷ",70 m²,"Phúc La, Hà Đông",,,20/02/2026,,
"CCMN - Hoàn thiện phần thô - Phố vip Trần Phú (KĐT Văn Quán) - 18P khép kíN - 84m2 MT 10m, 17,5 tỷ","17,5 tỷ",84 m²,"Văn Quán, Hà Đông",,,20/02/2026,,
Căn góc C9 hiếm bán 119m2 3PN 3WC 2 ban công Đông Nam full nội thất tầng đẹp,"6,5 tỷ",119 m²,"Quang Trung, Hà Đông",,,20/02/2026,,
"Bán biệt thự lô góc 300m2, đường 20m2 trục chính kinh doanh",Giá thỏa thuận,300 m²,"Kiến Hưng, Hà Đông",12/2/2026,,20/02/2026,,
"Bán liền kề gần hồ, trước mặt là chung cư, vị trí kinh doanh tốt cho dòng tiền",13 tỷ,95 m²,"Kiến Hưng, Hà Đông",,,20/02/2026,,
"Bán nhà liền kề đường 25m, trục chính kinh doanh trước mặt là 24 tòa chung cư",Giá thỏa thuận,100 m²,"Kiến Hưng, Hà Đông",,,20/02/2026,,
"Bán liền kề lô góc 2 mặt đường, hướng Đông Nam, giá chỉ 110 triệu/m2",11 tỷ,100 m²,"Kiến Hưng, Hà Đông",,,20/02/2026,,
"Bán nhà lô góc Văn Quán, phân lô, ô tô tránh, kinh doanh, DT 50m2, giá nhỉnh 11 tỷ","11,5 tỷ",50 m²,"Văn Quán, Hà Đông",,,20/02/2026,,
"Bán Nhà Biệt Thự Liền Kề La Khê , Hà Đông 56 m2 , 7 Tầng Thang Máy , Mặt Tiền 4m , Giá 19,5 tỷ","19,5 tỷ",56 m²,"La Khê, Hà Đông",,,20/02/2026,,
"Bán gấp lô góc cực đẹp sát TTTM Aeon Mall Hà Đông - mặt đường Lê Quang Đạo kéo dài, DT 38m2 MT 4.5m","9,6 tỷ",40 m²,"Vạn Phúc, Hà Đông",,,20/02/2026,,
Bán căn 2 ngủ 67m chung cư An Bình Homeland- Lê Trọng Tấn -Hà Đông. Giá 5 tỷ 410 vào tên trực tiếp.,"5,41 tỷ",67 m²,"Dương Nội, Hà Đông",,,20/02/2026,,
Mở bán chung cư An Bình Home Land Geleximco - Giá chỉ 72tr/m2 - Gần Aeon Hà Đông - Full tiện ích,"4,9 tỷ",68 m²,"Dương Nội, Hà Đông",,,20/02/2026,,
"Bán nhà khu đô thị Văn Khê, Hà Đông, DT 50m2 7 tầng thang máy phân lô full nội thất sịn nhỉnh 20 tỷ","20,5 tỷ",50 m²,"La Khê, Hà Đông",12/2/2026,,20/02/2026,,
"Chính chủ cần bán căn hộ CT2 Khu đô thị Văn Khê, Hà Đông, 3 phòng ngủ, 145m2, giá 6.9 tỷ","6,9 tỷ",145 m²,"La Khê, Hà Đông",,,20/02/2026,,
Kepler Land: Chính chủ cần bán căn góc 3PN 103m2 tòa HH02,"10,5 tỷ",103 m²,"Mỗ Lao, Hà Đông",,,20/02/2026,,
"Bán CC đẹp 2PN 2WC tại CT4B Xa La, 5,2 tỷ, 67,8 m2","5,2 tỷ","·67,8 m²","Phúc La, Hà Đông",19/02/2026,,20/02/2026,,
"Bán gấp CC 3PN 2WC tại CT5 Văn Khê, 6,8 tỷ, 110.8m2, Hà Đông, HN","6,8 tỷ","·110,8 m²","La Khê, Hà Đông",19/02/2026,,20/02/2026,,
"Kepler Land: Cần bán căn 2PN+1 VIP nhất dự án, 82m2 tòa HH02","8,25 tỷ",82 m²,"Mỗ Lao, Hà Đông",,,20/02/2026,,
"Kepler Land: Bán căn góc 2PN Hót nhất tòa HH01 - Diện tích 69,8m2","7,35 tỷ","69,8 m²","Mỗ Lao, Hà Đông",,,20/02/2026,,
"Bán đất Vạn Phúc,nhìn sang Galaxy Vạn Phúc,DT 60m2 đường ôtô phù hợp xây toà văn phòng nhỉnh 18 tỷ",Giá thỏa thuận,60 m²,"Vạn Phúc, Hà Đông",12/2/2026,,20/02/2026,,
"Bán nhà Hoàng Thành Villas Mỗ Lao, Hà Đông kinh doanh, văn phòng, 155m2 MT 7m thang máy nhỉnh 46 tỷ",46 tỷ,155 m²,"Mỗ Lao, Hà Đông",12/2/2026,,20/02/2026,,
"Bán gấp căn hộ 2PN tại Văn Phú Victoria, Hà Đông, giá thỏa thuận, 56m2",Giá thỏa thuận,56 m²,"Phú La, Hà Đông",,,20/02/2026,,
"Bán căn liền kề Galaxy Vạn Phúc, Tố Hữu,Hà Đông, 91m * 6 tầng cho thuê 720 triệu/năm nhỉnh 32 tỷ",32 tỷ,91 m²,"Vạn Phúc, Hà Đông",12/2/2026,,20/02/2026,,
GELEXIMCO 114M MT 6M HOÀN THIỆN ĐẸP GIÁ NHỈNH 21 TỶ,21 tỷ,114 m²,"Dương Nội, Hà Đông",12/2/2026,,20/02/2026,,
"CHÍNH CHỦ BÁN GALAXY 1 VẠN PHÚC, TRỤC CHÍNH KINH DOANH 99 M2, 6 TẦNG THANG MÁY",Giá thỏa thuận,99 m²,"Vạn Phúc, Hà Đông",12/2/2026,,20/02/2026,,
"Bán nhà KĐT Galaxy Vạn Phúc, Hà Đông, kinh doanh đắc địa, 6 tầng thang máy, 90m2, MT 5,2m",33 tỷ,90 m²,"Vạn Phúc, Hà Đông",12/2/2026,,20/02/2026,,
"CHÍNH CHỦ BÁN ĐƯỜNG 30M KĐT PHÚ LƯƠNG VĂN PHÚ 90M 5 TẦNG MT 7,2M",28 tỷ,90 m²,"Phú La, Hà Đông",12/2/2026,,20/02/2026,,
"Bán liền kề view chung cư Nam La Khê, Hà Đông, ô tô tránh, vỉa hè, kinh doanh","22,9 tỷ",75 m²,"La Khê, Hà Đông",12/2/2026,,20/02/2026,,
"Bán nhà trục chính Him Lam Vạn Phúc, Hà Đông, 95m2, MT 6.5m, kinh doanh sầm uất ngày đêm","47,5 tỷ",95 m²,"Vạn Phúc, Hà Đông",12/2/2026,,20/02/2026,,
"Bán Nhà Mặt Đường Đôi KĐT Him Lam Vạn Phúc, Hà Đông, Kinh Doanh Sầm Uất Ngày Đêm.","37,5 tỷ",91 m²,"Vạn Phúc, Hà Đông",12/2/2026,,20/02/2026,,
"Nhà mới mặt ngõ 28 Lê Trọng Tấn, 5 tầng thang máy, ô tô đỗ cửa, hơn 11 tỷ","11,8 tỷ",34 m²,"La Khê, Hà Đông",,,20/02/2026,,
Bán Tòa Nhà 9 Tầng Thang Máy - Vạn Phúc Hà Đông - Phân Lô Vỉa Hè - 90M - MT 9M.,36 tỷ,90 m²,"Vạn Phúc, Hà Đông",12/2/2026,,20/02/2026,,
"Bán Nhà Bế Văn Đàn, Hà Đông, Ô Tô Tránh, Ô Tô Đỗ Cửa Ngày Đêm, 45m, MT 4.5m.","12,75 tỷ",45 m²,"Quang Trung, Hà Đông",12/2/2026,,20/02/2026,,
Chính chủ bán Dương Nội 50 m2 căn góc trục kinh doanh,"16,2 tỷ",50 m²,"Dương Nội, Hà Đông",12/2/2026,,20/02/2026,,
"Bán đất mặt phố Lê Trọng Tấn, Hà Đông, mặt đường đôi 40m, vỉa hè 15m, kinh doanh sầm uất",72 tỷ,200 m²,"Dương Nội, Hà Đông",12/2/2026,,20/02/2026,,
Chính chủ bán đất Văn quán 60m2 đường 12m kinh doanh đỉnh,"16,8 tỷ",60 m²,"Phúc La, Hà Đông",12/2/2026,,20/02/2026,,
"Bán nhà Chiến Thắng Văn Quán, ô tô tránh nhau, vỉa hè, kinh doanh",11 tỷ,35 m²,"Văn Quán, Hà Đông",12/2/2026,,20/02/2026,,
"Bán CC đẹp 2PN 2WC tại CT4B Xa La, 5,2 tỷ, 67,8 m2","5,2 tỷ","·67,8 m²","Phúc La, Hà Đông",19/02/2026,,20/02/2026,,
"Bán gấp CC 3PN 2WC tại CT5 Văn Khê, 6,8 tỷ, 110.8m2, Hà Đông, HN","6,8 tỷ","·110,8 m²","La Khê, Hà Đông",19/02/2026,,20/02/2026,,
"Bán Nhà Mặt Phố Lý Thường Kiệt, Hà Đông, Ô Tô Tránh, Vỉa Hè, Kinh Doanh.",34 tỷ,120 m²,"Phú La, Hà Đông",12/2/2026,,20/02/2026,,
"Bán nhà mặt phố Quang Trung, Hà Đông, lô góc 3 mặt tiền, vị trí đẳng cấp, kinh doanh đỉnh cao","94,5 tỷ",115 m²,"Quang Trung, Hà Đông",12/2/2026,,20/02/2026,,
Chính chủ bán Cây Quýt La Khê 50m2 đường đôi 20m kinh doanh đỉnh,Giá thỏa thuận,50 m²,"La Khê, Hà Đông",12/2/2026,,20/02/2026,,
"Bán nhà Lương Ngọc Quyến, Văn Quán, lô góc view sân chơi, đường ô tô tránh, 36m2, MT 13m, Hà Đông","11,5 tỷ",36 m²,"Văn Quán, Hà Đông",12/2/2026,,20/02/2026,,
Chính chủ bán cây quýt La Khê 50m2 đường đôi 20m kinh doanh đỉnh,Giá thỏa thuận,50 m²,"La Khê, Hà Đông",12/2/2026,,20/02/2026,,
Chính chủ bán giảm 3 tỷ chợ Bông Đỏ 92m2 MT 7m,28 tỷ,92 m²,"Hà Cầu, Hà Đông",12/2/2026,,20/02/2026,,
Chính chủ bán đất đấu giá Ngô Thì Nhậm 100m MT 8m xây 7 tầng.,Giá thỏa thuận,100 m²,"Hà Cầu, Hà Đông",12/2/2026,,20/02/2026,,
"Cần Bán nhanh đất Vạn Phúc 50m2 mặt tiền 5,3m NHÌN Himlam",Giá thỏa thuận,50 m²,"Vạn Phúc, Hà Đông",12/2/2026,,20/02/2026,,
"Chính chủ bán liền kề góc lô B1.1 LK 17 khu đô thị Thanh Hà, diện tích 90m2, đường 25m",Giá thỏa thuận,90 m²,"Kiến Hưng, Hà Đông",12/2/2026,,20/02/2026,,
"Chính chủ gửi bán hàng VIP trung tâm Biên Giang, Chương Mỹ giá đầu tư chỉ 2.x tỷ","2,5 tỷ","33,5 m²","Biên Giang, Hà Đông",12/2/2026,,20/02/2026,,
"Bán nhà phân lô Tô Hiệu, Hà Đông, 52m2 x 4 tầng, giá 12.9 tỷ, đường rộng ô tô tránh","12,9 tỷ",52 m²,"Hà Cầu, Hà Đông",12/2/2026,,20/02/2026,,
"CHÍNH CHỦ GỬI BÁN BT, LIỀN KỀ PHÚ LƯƠNG ,DT:90MX4 TẦNG ,MT 7,2 M, NHỈNH 22 TỶ,LH 0966 495 ***","22,7 tỷ",90 m²,"Phú Lương, Hà Đông",,,20/02/2026,,
"Bán nhà biệt thự Thanh Hà 240m2, giá chỉ 28 tỷ, mặt tiền 12m, nhận nhà ngay",28 tỷ,240 m²,"Kiến Hưng, Hà Đông",12/2/2026,,20/02/2026,,
Nhà riêng đường Chiến thắng Văn Quán Hà Đông Gara ô tô vào nhà vài bước ra phố DT51m2 giá hơn 12 tỷ,"12,8 tỷ",51 m²,"Văn Quán, Hà Đông",12/2/2026,,20/02/2026,,
"Bán nhà trần phú văn quán hà đông gần học viện an ninh DT39m2, gần phố giá chỉ hơn 8 tỷ","8,5 tỷ",39 m²,"Văn Quán, Hà Đông",12/2/2026,,20/02/2026,,
Chủ cần chuyển đổi bán gấp nhà trần phú Hà đông Lô góc ô tô tránh gần DT45m2 giá chỉ hơn 9 tỷ,"9,5 tỷ",45 m²,"Văn Quán, Hà Đông",12/2/2026,,20/02/2026,,
"Bán nhà trần phú văn quán hà đông, Gara ô tô vào nhà, sát mặt phố DT45m2 giá hơn 11 tỷ","11,5 tỷ",45 m²,"Văn Quán, Hà Đông",12/2/2026,,20/02/2026,,
"Hàng hot hơn 10tỷ có ngay nhà Văn Quán Hà Đông DT 65m2, gần phố, gần ga tàu điện Cát Linh","10,9 tỷ",65 m²,"Văn Quán, Hà Đông",12/2/2026,,20/02/2026,,
Chủ cần chuyển đổi bán nhà trần phú mỗ lao hà đông với 3 tầng DT38m2 ô tô lùi gần cửa giá chỉ 8 tỷ,8 tỷ,38 m²,"Mỗ Lao, Hà Đông",12/2/2026,,20/02/2026,,
"Chủ cần bán gấp nhà trần phú 58m2 gần phố, gần học viện an ninh giá chỉ hơn 11 tỷ","11,9 tỷ",58 m²,"Văn Quán, Hà Đông",12/2/2026,,20/02/2026,,
"Bán CC đẹp 2PN 2WC tại CT4B Xa La, 5,2 tỷ, 67,8 m2","5,2 tỷ","·67,8 m²","Phúc La, Hà Đông",19/02/2026,,20/02/2026,,
"Bán gấp CC 3PN 2WC tại CT5 Văn Khê, 6,8 tỷ, 110.8m2, Hà Đông, HN","6,8 tỷ","·110,8 m²","La Khê, Hà Đông",19/02/2026,,20/02/2026,,
"Chỉ hơn 9 tỷ có nhà đẹp văn quán hà đông DT40m2, cạnh trường thực nghiệm và gần học viện an ninh","9,5 tỷ",40 m²,"Văn Quán, Hà Đông",12/2/2026,,20/02/2026,,
Chủ cần bán nhà Văn Quán Hà Đông để chuyển đổi mục đích với 40m2 ô tô tránh đỗ gần nhà giá hơn 10tỷ,"10,7 tỷ",40 m²,"Văn Quán, Hà Đông",12/2/2026,,20/02/2026,,
"Chính chủ bán nhanh căn hộ 3PN toà CT8D Dương Nội, Hà Nội full nội thất ban công Đông Nam","5,79 tỷ",86 m²,"Dương Nội, Hà Đông",12/2/2026,,20/02/2026,,
30m Nhà An Thắng- Biên Giang- Hà Đông- Hà Nội,"3,85 tỷ",30 m²,"Biên Giang, Hà Đông",12/2/2026,,20/02/2026,,
"Bán căn hộ chung cư tháp đôi Kepler Land Hà Đông, giá tốt nhất thị trường chỉ từ 85tr/m2",8 tỷ,85 m²,"Mỗ Lao, Hà Đông",,,20/02/2026,,
"Bán căn ngoại giao Grand Sunlake 92m2 2PN + 1 , lâu dài view Thành Phố. Chi tiết phía dưới","7,5 tỷ",92 m²,"Văn Quán, Hà Đông",12/2/2026,,20/02/2026,,
"Bán nhà Quang Trung - Hà Đông, kinh doanh, phân lô ô tô, vỉa hè, 50m2 giá 13.5 tỷ","13,5 tỷ",50 m²,"Quang Trung, Hà Đông",,,20/02/2026,,
DỰ KIẾN 7x tr/m2 MỞ BÁN ĐỢT ĐẦU AN BÌNH HOMELAND VỊ TRÍ ĐẮC ĐỊA NGAY AEON MAILL HÀ ĐÔNG,Giá thỏa thuận,93 m²,"Dương Nội, Hà Đông",,,20/02/2026,,
"BÁN LIỀN KỀ THE TERRA AN HƯNG 65M2 ,7 TẦNG THANG MÁY SIÊU KINH DOANH, ĐẦU TƯ SINH LỜI TỪNG NGÀY","26,5 tỷ",65 m²,"La Khê, Hà Đông",11/2/2026,,20/02/2026,,
"NGAY CÔNG VIÊN 365 BÁN CĂN GÓC BIỆT THỰ PHÚ LƯƠNG 200M2, MT: 27M, VỊ TRÍ HIẾM BÁN - GIÁ TỐT 4X TỶ",Giá thỏa thuận,200 m²,"Phú Lương, Hà Đông",11/2/2026,,20/02/2026,,
"Chính chủ nhờ em Ty bán nhà Hà Trì lô góc 2 thoáng trước sau, vài bước ra phố, nở hậu full nội thất","5,7 tỷ",33 m²,"Hà Cầu, Hà Đông",,,20/02/2026,,
"Bán nhà Cầu Bươu_6 tầng_Mặt ngõ rộng, ô tô 7 chỗ vào nhà_Thoáng sáng tự nhiên_Pháp lý chuẩn_34 m2","6,95 tỷ",34 m²,"Kiến Hưng, Hà Đông",,,20/02/2026,,
"Bán đất trung tâm phường Kiến Hưng, thoáng trước sau, ô tô tránh, dừng, đỗ, bán đất tặng nhà, 85m2","8,8 tỷ",85 m²,"Kiến Hưng, Hà Đông",,,20/02/2026,,
"Chính chủ nhờ đất Hà Trì_Lô góc 2 mặt thoáng_Ngõ nông, thông, thoáng_Đất vuông, phong thuỷ tốt_35 m","6,5 tỷ",35 m²,"Hà Cầu, Hà Đông",,,20/02/2026,,
Bán nhanh căn hộ 2PN đẹp dự án An Bình Home Land.,"4,8 tỷ","67,5 m²","Dương Nội, Hà Đông",,,20/02/2026,,
"BÁN GẤP LÔ GÓC LA CASTA VĂN PHÚ 100M2? TRỤC CHÍNH, ĐƯỜNG TO, SIÊU KINH DOANH, NHỈNH 30 TỶ",Giá thỏa thuận,100 m²,"Phú La, Hà Đông",11/2/2026,,20/02/2026,,
"Bán nhà Đa Sỹ, ngõ nông, thông, thoáng, 2 mặt thoáng trước sau, dân xây chắc chắn, 48 m2, 7 tỷ 1","7,1 tỷ",48 m²,"Kiến Hưng, Hà Đông",,,20/02/2026,,
"Bán nhà Mậu Lương, chính chủ, 16 phòng khép kín, thang máy nhập khẩu, dòng tiền 1 tỷ 1 năm, lô góc","14,2 tỷ","56,8 m²","Kiến Hưng, Hà Đông",,,20/02/2026,,
Chính chủ nhờ em Ty bán nhà Hà Trì_Lô góc 3 mặt thoáng_Gara ôtô_Kinh doanh cực đỉnh_Dân xây kiên cố,"18,4 tỷ",81 m²,"Hà Cầu, Hà Đông",,,20/02/2026,,
"Bán đất tặng nhà Đa Sỹ chính chủ, phân lô bàn cờ, ô tô chạy vòng quanh sổ đẹp phong thuỷ tốt, 77m2","14,7 tỷ",77 m²,"Kiến Hưng, Hà Đông",,,20/02/2026,,
"Bán CC đẹp 2PN 2WC tại CT4B Xa La, 5,2 tỷ, 67,8 m2","5,2 tỷ","·67,8 m²","Phúc La, Hà Đông",19/02/2026,,20/02/2026,,
"Bán gấp CC 3PN 2WC tại CT5 Văn Khê, 6,8 tỷ, 110.8m2, Hà Đông, HN","6,8 tỷ","·110,8 m²","La Khê, Hà Đông",19/02/2026,,20/02/2026,,
Bán nhà Hà Trì_Chính Chủ_Lô góc ô tô đỗ cửa_Kinh doanh ngày đêm_Thang máy nhập khẩu_Dòng tiền tốt,"12,7 tỷ",60 m²,"Hà Cầu, Hà Đông",,,20/02/2026,,
"Chính chủ bán đất lô góc, khu đất Dịch vụ La Dương, La Nội, Dương Nội, Hà Đông, Hà Nội.","16,3 tỷ",50 m²,"Dương Nội, Hà Đông",11/2/2026,,20/02/2026,,
"Bán nhà Đa Sỹ chính chủ, lô góc 2 mặt thoáng, ngõ rộng thông thoáng vài bước ra ôtô, mặt tiền rộng","7,1 tỷ",38 m²,"Kiến Hưng, Hà Đông",,,20/02/2026,,
Bán nhà Hà Cầu_Chính Chủ_Mặt ngõ thông_Ô tô đỗ cửa_Kinh doanh sầm uất_Mặt tiền 5 m_55 m2_11 tỷ 75,"11,75 tỷ",55 m²,"Hà Cầu, Hà Đông",,,20/02/2026,,
"Bán nhà Đa Sỹ_Chính chủ_Ngõ thông nông, thoáng_Vài bước ra ô tô_Full công năng_35 m2_6 tỷ 7","6,7 tỷ",35 m²,"Kiến Hưng, Hà Đông",,,20/02/2026,,
"Chính chủ nhờ bán BT Dương Nội, chủ thiện chí bán, lô góc, KD, giá đầu tư, nhà thô, 225m2, 38tỷ9","38,9 tỷ",225 m²,"Yên Nghĩa, Hà Đông",,,20/02/2026,,
"Chính chủ nhờ em Ty bán nhà Đa Sỹ, 4T chắc chắn, ngõ rộng thoáng, ô tô gần, nhà mới full nội thất","7,2 tỷ",40 m²,"Hà Cầu, Hà Đông",,,20/02/2026,,
"Bán nhà Đa Sỹ, làm việc chính chủ, ôtô đỗ cửa, mặt tiền rộng sân riêng 3T đủ công năng, 64m2, 11tỷ4","11,4 tỷ",64 m²,"Kiến Hưng, Hà Đông",,,20/02/2026,,
"BÁN GẤP BIỆT THỰ THANH HÀ 200M2 GIÁ 23 TỶ RẺ HƠN VĂN PHÚ, KIẾN HƯNG",23 tỷ,200 m²,"Kiến Hưng, Hà Đông",11/2/2026,,20/02/2026,,
Gia đình cần bán căn góc 4PN tầng trung full nội thất xịn sò,"10,55 tỷ","142,8 m²","La Khê, Hà Đông",11/2/2026,,20/02/2026,,
Gia đình cần bán căn 3PN tầng trung full nội thất toà HPC 105 Tố Hữu,"7,5 tỷ","106,7 m²","La Khê, Hà Đông",11/2/2026,,20/02/2026,,
"Cần tiền bán gấp căn lâu dài tầng cao thoáng mát 114.3m2 thiết kế 3PN, căn góc view thành phố","8,8 tỷ","114,3 m²","Văn Quán, Hà Đông",11/2/2026,,20/02/2026,,
"Bán gấp Penthouse Mulberry Mỗ Lao, Hà Đông 410m2, căn thông tầng có sân vườn giá chỉ 24,x tỷ","24,5 tỷ",410 m²,"Mỗ Lao, Hà Đông",11/2/2026,,20/02/2026,,
Bán căn liền kề ngay chân chung cư KĐT Vạn Phúc kinh doanh tốt sát đường Tố Hữu 82.5m² 4 tầng,"18,5 tỷ","82,5 m²","Vạn Phúc, Hà Đông",11/2/2026,,20/02/2026,,
Bán đất mặt phố Kinh Doanh ngày đêm Nguyễn Văn Lộc Trần Phú Hà Đông 70m2 cực đẹp giá chỉ 19tỷ,19 tỷ,70 m²,"Văn Quán, Hà Đông",11/2/2026,,20/02/2026,,
Bán Nhà Liền Kề Ngô Thì Nhậm 48m² 3 Tầng Giá Nhỉnh 15 tỷ,Giá thỏa thuận,48 m²,"Hà Cầu, Hà Đông",,,20/02/2026,,
"Bán Nhà KĐT Dương Nội 50m² 5 Tầng Giá 15,5 Tỷ","15,5 tỷ",50 m²,"Dương Nội, Hà Đông",,,20/02/2026,,
"Bán Nhà Huỳnh Thúc Kháng 52m² MT 3,9m Sổ Nở Hậu 11,8 Tỷ","11,8 tỷ",52 m²,"Quang Trung, Hà Đông",,,20/02/2026,,
Bán Nhà Văn Quán Ô Tô Tránh 59m² 5 Tầng Mặt tiền 5m Giá Nhỉnh 15 tỷ,Giá thỏa thuận,59 m²,"Văn Quán, Hà Đông",,,20/02/2026,,
"Bán Nhà Đường Chiến Thắng 4 Tầng MT 6m Kinh Doanh Giá 14,5 Tỷ","14,5 tỷ",35 m²,"Văn Quán, Hà Đông",,,20/02/2026,,
"Bán CC đẹp 2PN 2WC tại CT4B Xa La, 5,2 tỷ, 67,8 m2","5,2 tỷ","·67,8 m²","Phúc La, Hà Đông",19/02/2026,,20/02/2026,,
"Bán gấp CC 3PN 2WC tại CT5 Văn Khê, 6,8 tỷ, 110.8m2, Hà Đông, HN","6,8 tỷ","·110,8 m²","La Khê, Hà Đông",19/02/2026,,20/02/2026,,
"Bán Nhà Chiến Thắng 46m² 6 Tầng Kinh Doanh Giá 14,7 Tỷ","14,7 tỷ",46 m²,"Văn Quán, Hà Đông",,,20/02/2026,,
"Bán nhà Văn Quán Nguyễn Sơn Hà 85m², 5 tầng ô tô tránh gía giảm 2 tỷ",Giá thỏa thuận,85 m²,"Văn Quán, Hà Đông",,,20/02/2026,,
"Bán Nhà Liền Kề Khu B Geleximco- View Công Viên 60m² 5 Tầng Giá 15,5 Tỷ","15,5 tỷ",60 m²,"Dương Nội, Hà Đông",,,20/02/2026,,
Bán Nhà Dịch Vụ Vạn Phúc đối diện trường Vạn Bảo 50m² Giá Nhỉnh 14 tỷ,Giá thỏa thuận,50 m²,"Vạn Phúc, Hà Đông",,,20/02/2026,,
"Bán Nhà Mặt Phố Phan Đình Giót 66,8m² 3 Tầng Kinh Doanh Giá 13,6 Tỷ","13,6 tỷ",67 m²,"La Khê, Hà Đông",,,20/02/2026,,
Bán Nhà 6 Tầng Thang Máy KĐT Văn Phú 63m Mặt Tiền 5m Thông Sàn giá Đầu tư,Giá thỏa thuận,63 m²,"Phú La, Hà Đông",,,20/02/2026,,
"Bán Gấp Nhà Phố Lụa 38m² Ô Tô Tránh Kinh Doanh Giá 12,9 Ty","12,9 tỷ",38 m²,"Vạn Phúc, Hà Đông",,,20/02/2026,,
"CHÍNH CHỦ BÁN NHÀ ĐẸP DƯƠNG NỘI - 50M2 KINH DOANH GẦN AEON MALL GIÁ 15,8 TỶ","15,8 tỷ",50 m²,"Dương Nội, Hà Đông",11/2/2026,,20/02/2026,,
Liền kề KĐT Văn Phú - Hà Đông - dãy VIP - nội thất 3 tỷ - thiết kế cực xịn - ô chờ thang máy,"25,85 tỷ",90 m²,"Phú La, Hà Đông",11/2/2026,,20/02/2026,,
"Căn hộ Chung cư Bắc Hà Hà Đông Hà Nội đang cho thuê dt 85m2 2 phòng ngủ 2wc gi 6,2 tỷ","6,2 tỷ",85 m²,"Mỗ Lao, Hà Đông",,,20/02/2026,,
"Bán quỹ căn chung cư The Charm An Hưng, KĐT An Hưng, La Khê, Hà Đông","6,3 tỷ",72 m²,"La Khê, Hà Đông",11/2/2026,,20/02/2026,,
"Chính chủ bán chung cư Bemes Hà Đông, 68 m2, 2 ngủ 2 wc, nội thất xịn, sổ đỏ chuẩn, giá chỉ 4.76 tỷ","4,76 tỷ",68 m²,"Kiến Hưng, Hà Đông",,,20/02/2026,,
Trả nợ ngân hàng bán gấp shophouse Lê Quang Đạo 110m2 giá 11.8 tỷ Anland Lake View KĐT Dương Nội,"11,8 tỷ",110 m²,"Dương Nội, Hà Đông",11/2/2026,,20/02/2026,,
Bán nhanh căn biệt thự Solasta Mansion kđt Dương Nội dt 170m2 giá 28 tỷ sổ đỏ,28 tỷ,170 m²,"Dương Nội, Hà Đông",11/2/2026,,20/02/2026,,
"Cần bán rất gấp biệt thự An Quý Villa, Dương Nội, căn 198m2, sát vườn hoa - công viên",Giá thỏa thuận,198 m²,"Dương Nội, Hà Đông",,,20/02/2026,,
"Chủ ngộp bank cần bán gấp căn 198m2 biệt thự An Quý Villa, Dương Nội, Hà Đông",Giá thỏa thuận,198 m²,"Dương Nội, Hà Đông",,,20/02/2026,,
